id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>	score<Avg. pub. year>	description	url
141	Martín Bautista-Cerro (2023)	-0.4059	2.4726	6	96	124	9	2023	<b>Contribution of European University Alliances to Education for Sustainable Development and to the SDGs: A Case Study on the Circular EELISA Community</b><br><i>Sustainability (Switzerland)</i><br>Year: 2023<br>Citations: 9	https://doi.org/10.3390/su152316181
142	Cano-Ortíz (2025)	-1.1799	2.289	7	56	59	4	2025	<b>Education for Environmental Sustainability Component: Innovative Strategies for Experiential Learning in Natural Contexts</b><br><i>Education Sciences</i><br>Year: 2025<br>Citations: 4	https://doi.org/10.3390/educsci15060697
143	Zúñiga Sánchez (2022)	-2.4638	-0.8921	11	57	68	6	2022	<b>Education for sustainable development in the vision of university professors in Mexico</b><br><i>Revista Interuniversitaria de Formacion del Profesorado</i><br>Year: 2022<br>Citations: 6	https://doi.org/10.47553/rifop.v98i36.2.91549
144	Chien (2025)	-0.5883	2.5151	6	17	18	1	2025	<b>Evaluating Problem-Based Learning in an ESG-Centered General Education Course: A Mixed-Methods Study of Student Competency Development</b><br><i>Sustainability (Switzerland)</i><br>Year: 2025<br>Citations: 1	https://doi.org/10.3390/su17177944
145	Adib (2024)	-0.3922	2.5015	6	91	108	30	2024	<b>Experiential learning in higher education: Assessing the role of business simulations in shaping student attitudes towards sustainability</b><br><i>International Journal of Management Education</i><br>Year: 2024<br>Citations: 30	https://doi.org/10.1016/j.ijme.2024.100968
146	Cuevas-Cancino (2024)	-0.3546	2.5146	6	28	29	8	2024	<b>Incorporating vertical collaboration to address sustainable development goals: the Monarch Route Project</b><br><i>Frontiers in Education</i><br>Year: 2024<br>Citations: 8	https://doi.org/10.3389/feduc.2024.1246889
147	Telesford (2024)	-2.5384	-1.0824	11	15	15	4	2024	<b>Leveraging small island context to advance and disseminate environmental health and sustainable development knowledge through higher education</b><br><i>Frontiers in Education</i><br>Year: 2024<br>Citations: 4	https://doi.org/10.3389/feduc.2024.1337302
148	Duran (2026)	-2.3597	-0.8575	11	211	434	0	2026	<b>Modeling Filipino Educators' Intentions to Integrate Sustainability Topics in Higher Education Using a Hybrid SEM-ANN</b><br><i>Sustainable Futures</i><br>Year: 2026<br>Citations: 0	https://doi.org/10.1016/j.sftr.2026.101680
149	Gómez-Zermeño (2021)	-2.3036	-0.724	11	62	70	32	2021	<b>Open laboratories for social innovation: A strategy for research and innovation in education for peace and sustainable developmentSustainable development is an issue of high relevance for all countries, and universities play a fundamental role in promotin</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2021<br>Citations: 32	https://doi.org/10.1108/ijshe-05-2020-0186
150	Trechsel (2023)	-1.1947	2.073	7	70	82	11	2023	<b>Students between science and society: why students' learning experiences in transformative spaces are vital to higher education institutions</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2023<br>Citations: 11	https://doi.org/10.1108/ijshe-09-2021-0407
151	Décamps (2017)	-2.2804	-0.8373	11	170	308	155	2017	<b>Sulitest: A collaborative initiative to support and assess sustainability literacy in higher education</b><br><i>International Journal of Management Education</i><br>Year: 2017<br>Citations: 155	https://doi.org/10.1016/j.ijme.2017.02.006
152	Balakrishnan (2025)	0.4928	2.4917	5	73	81	2	2025	<b>Sustainability and sustainable development values in creative practices among design undergraduates of Russia and Malaysia</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2025<br>Citations: 2	https://doi.org/10.1108/ijshe-10-2023-0511
153	Krah (2021)	-1.2644	2.1403	7	215	429	7	2021	<b>Sustainability in Brandenburg Study Programs. Perspectives for Anchoring Sustainability in Higher Education Curricula</b><br><i>Sustainability (Switzerland)</i><br>Year: 2021<br>Citations: 7	https://doi.org/10.3390/su13073958
154	Charkova (2023)	-2.3392	-0.8666	11	144	222	5	2023	<b>The role of sustainable development in the academic curriculum and prospective employment: a survey of information technology students in Bulgaria</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2023<br>Citations: 5	https://doi.org/10.1108/ijshe-09-2022-0309
155	Faham (2017)	-2.3252	-0.8443	11	206	538	106	2017	<b>Using system dynamics to develop education for sustainable development in higher education with the emphasis on the sustainability competencies of students</b><br><i>Technological Forecasting and Social Change</i><br>Year: 2017<br>Citations: 106	https://doi.org/10.1016/j.techfore.2016.03.023
156	Strachan (2019)	0.486	2.528	5	63	66	75	2019	<b>Using Vertically Integrated Projects to embed research-based education for sustainable development in undergraduate curricula</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2019<br>Citations: 75	https://doi.org/10.1108/ijshe-10-2018-0198
157	Hogan (2021)	-1.214	2.1821	7	186	320	32	2021	<b>Addressing Education for Sustainable Development in the Teaching of Science: The Case of a Biological Sciences Teacher Education Program</b><br><i>SUSTAINABILITY</i><br>Year: 2021<br>Citations: 32	https://doi.org/10.3390/su132112028
158	Gómez-Gómez (2023)	0.3586	2.5473	5	67	69	11	2023	<b>AWARENESS AND KNOWLEDGE OF THE SUSTAINABLE DEVELOPMENT GOALS IN TEACHER TRAINING</b><br><i>Profesorado</i><br>Year: 2023<br>Citations: 11	https://doi.org/10.30827/profesorado.v27i3.27948
159	Brandt (2019)	-1.2025	2.1647	7	163	246	131	2019	<b>Becoming a competent teacher in education for sustainable development: Learning outcomes and processes in teacher education</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2019<br>Citations: 131	https://doi.org/10.1108/ijshe-10-2018-0183
160	Lee (2025)	-0.4688	2.5226	6	59	72	0	2025	<b>Bridging the gap between theory and practice in sustainable urban planning education through active learning with SDGs project assessment tool</b><br><i>Discover Sustainability</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1007/s43621-025-02139-z
161	Thomas (2016)	-1.1992	2.1844	7	156	288	33	2016	<b>Connecting curriculum, capabilities and careers</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2016<br>Citations: 33	https://doi.org/10.1108/ijshe-03-2015-0049
162	Kioupi (2022)	-1.2892	2.1419	7	222	450	39	2022	<b>Education for Sustainable Development as the Catalyst for Local Transitions Toward the Sustainable Development Goals</b><br><i>Frontiers in Sustainability</i><br>Year: 2022<br>Citations: 39	https://doi.org/10.3389/frsus.2022.889904
163	Albert (2022)	-1.2314	2.2229	7	180	293	15	2022	<b>Education for sustainable development at Chemnitz University of Technology</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2022<br>Citations: 15	https://doi.org/10.1108/ijshe-02-2021-0078
164	Hilger (2022)	-1.1912	2.1019	7	115	174	13	2022	<b>Education for sustainable development with transdisciplinary-oriented courses - experiences and recommendations for future collaborations in higher education teaching</b><br><i>Journal of Geography in Higher Education</i><br>Year: 2022<br>Citations: 13	https://doi.org/10.1080/03098265.2021.1946765
165	Corazza (2025)	-2.2782	-0.9406	11	89	115	22	2025	<b>Education for sustainable development: a critical reflexive discourse on a transformative learning activity for business students</b><br><i>Environment, Development and Sustainability</i><br>Year: 2025<br>Citations: 22	https://doi.org/10.1007/s10668-022-02335-1
166	Rey-Garcia (2020)	-2.3865	-0.753	11	95	113	30	2020	<b>Enhancing the effects of university education for sustainable development on social sustainability: the role of social capital and real-world learning</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2020<br>Citations: 30	https://doi.org/10.1108/ijshe-02-2020-0063
167	Nicholson (2023)	-1.2935	2.0731	7	123	166	4	2023	<b>Enquiry-based skills education for sustainable development in a UK geography module as a catalyst for organisational change</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2023<br>Citations: 4	https://doi.org/10.1108/ijshe-07-2022-0225
168	Acosta-Castellanos (2024)	-2.4522	-0.9477	11	48	68	5	2024	<b>Environmental education for sustainable development in engineering education in Colombia</b><br><i>Frontiers in Education</i><br>Year: 2024<br>Citations: 5	https://doi.org/10.3389/feduc.2024.1306522
169	Carrió (2023)	-1.2728	2.1903	7	196	429	31	2023	<b>Exploring innovative strategies in problem based learning to contribute to sustainable development: a case study</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2023<br>Citations: 31	https://doi.org/10.1108/ijshe-07-2021-0296
170	Bertel (2022)	0.5411	2.6168	5	39	50	53	2022	<b>Framing and facilitating complex problem-solving competences in interdisciplinary megaprojects: an institutional strategy to educate for sustainable development</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2022<br>Citations: 53	https://doi.org/10.1108/ijshe-10-2020-0423
171	Mospan (2024)	-0.3429	2.383	6	69	77	3	2024	<b>Higher education for sustainable development during the COVID-19 pandemic in Ukraine</b><br><i>Journal of University Teaching and Learning Practice</i><br>Year: 2024<br>Citations: 3	https://doi.org/10.53761/mx4xsg41
172	Martínez Casanovas (2022)	-1.2317	2.1375	7	181	335	64	2022	<b>Higher education: the best practices for fostering competences for sustainable development through the use of active learning methodologies</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2022<br>Citations: 64	https://doi.org/10.1108/ijshe-03-2021-0082
173	Expósito (2020)	-1.2507	2.2105	7	170	326	81	2020	<b>Implementation of SDGs in university teaching: A course for professional development of teachers in education for sustainability for a transformative action</b><br><i>Sustainability (Switzerland)</i><br>Year: 2020<br>Citations: 81	https://doi.org/10.3390/su12198267
174	Morales-Casetti (2026)	-0.4472	2.6443	6	9	10	0	2026	<b>Incorporation of the SDGs in the industrial engineering curriculum and its contribution to the institutional educational model</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2026<br>Citations: 0	https://doi.org/10.1108/ijshe-04-2024-0265
175	de Sousa (2021)	-2.3909	-0.8349	11	132	173	18	2021	<b>Learning Experiences of a Participatory Approach to Educating for Sustainable Development in a South African Higher Education Institution Yielding Social Learning Indicators</b><br><i>Sustainability (Switzerland)</i><br>Year: 2021<br>Citations: 18	https://doi.org/10.3390/su13063210
176	Tierney (2015)	0.676	2.4265	5	30	32	23	2015	<b>Measuring education for sustainable development: Experiences from the University of Bristol</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2015<br>Citations: 23	https://doi.org/10.1108/ijshe-07-2013-0083
177	Lo (2022)	-0.4433	2.2932	6	44	51	4	2022	<b>Photographic Evidence from Psychology for Responsible Behavior for Societal Transformation during the COVID-19 Pandemic: Experiential Learning Applied to the Tourism and Hospitality Industry for Education for Sustainable Development (ESD) for 2030</b><br><i>Behavioral Sciences</i><br>Year: 2022<br>Citations: 4	https://doi.org/10.3390/bs12090307
178	Avsec (2021)	-0.3711	2.4731	6	117	159	25	2021	<b>Pre-Service Teachers' Perceptions of, and Experiences with, Technology-Enhanced Transformative Learning towards Education for Sustainable Development</b><br><i>Sustainability (Switzerland)</i><br>Year: 2021<br>Citations: 25	https://doi.org/10.3390/su131810443
179	Nagatomo (2024)	-2.5567	-1.0008	11	24	28	5	2024	<b>Research on Education for Sustainable Development with Design-Based Research by Employing Industry 4.0 Technologies for the Issue of Single-Use Plastic Waste in Taiwan</b><br><i>Sustainability (Switzerland)</i><br>Year: 2024<br>Citations: 5	https://doi.org/10.3390/su16229832
180	Fošner (2025)	-0.4158	2.4335	6	70	97	3	2025	<b>Sustainability Literacy as a Key to a Better Future: A Look at Higher Education</b><br><i>Sustainability (Switzerland)</i><br>Year: 2025<br>Citations: 3	https://doi.org/10.3390/su17030987
181	Goller (2025)	0.4121	2.4102	5	134	180	7	2025	<b>Teacher educators' subjective theories on education for sustainable development in higher education</b><br><i>Environmental Education Research</i><br>Year: 2025<br>Citations: 7	https://doi.org/10.1080/13504622.2024.2437148
182	Álvarez-Vanegas (2024)	-1.2627	2.1667	7	201	446	7	2024	<b>Teaching with A Rounder Sense of Purpose: a survey study on education for sustainable development competences in Latin America</b><br><i>Frontiers in Education</i><br>Year: 2024<br>Citations: 7	https://doi.org/10.3389/feduc.2023.1205478
183	Sierra (2020)	-0.4984	2.5023	6	26	36	58	2020	<b>The potential of simulations for developing multiple learning outcomes: The student perspective</b><br><i>International Journal of Management Education</i><br>Year: 2020<br>Citations: 58	https://doi.org/10.1016/j.ijme.2019.100361
184	Kågström (2025)	-1.2553	2.1524	7	209	442	1	2025	<b>Towards an attitude-inclusive understanding of environmental assessment competence in higher education</b><br><i>Impact Assessment and Project Appraisal</i><br>Year: 2025<br>Citations: 1	https://doi.org/10.1080/14615517.2025.2516917
185	Biberhofer (2017)	-1.1968	2.1552	7	155	287	87	2017	<b>Transdisciplinary learning and teaching as answers to urban sustainability challenges</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2017<br>Citations: 87	https://doi.org/10.1108/ijshe-04-2015-0078
186	Hammer (2023)	-1.2458	2.17	7	207	544	34	2023	<b>Which competencies should be fostered in education for sustainable development at higher education institutions? Findings from the evaluation of the study programs at the University of Bern, Switzerland</b><br><i>Discover Sustainability</i><br>Year: 2023<br>Citations: 34	https://doi.org/10.1007/s43621-023-00134-w
187	Warwick (2017)	-2.2469	-0.7785	11	101	126	42	2017	<b>'Think of the future': Managing educational change from students' perspectives of an undergraduate sustainable business programme</b><br><i>International Journal of Management Education</i><br>Year: 2017<br>Citations: 42	https://doi.org/10.1016/j.ijme.2017.03.010
188	Hämäläinen (2025)	-0.5499	2.3821	6	20	20	0	2025	<b>Analyzing the effectiveness of dialogue practice in English as a lingua franca using the model of Transformative Language Teaching for Sustainability</b><br><i>European Journal of Applied Linguistics</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1515/eujal-2024-0034
189	Biasutti (2016)	-2.5191	-0.6437	11	13	18	50	2016	<b>Assessing the infusion of sustainability principles into university curricula</b><br><i>Journal of Teacher Education for Sustainability</i><br>Year: 2016<br>Citations: 50	https://doi.org/10.1515/jtes-2016-0012
190	Arrondo Diez (2023)	-1.245	2.2393	7	122	176	3	2023	<b>Assessing the learning outcomes of the creativity competence linked to the SDG6: Clean water and sanitation. A case study in the university context</b><br><i>Revista Complutense de Educacion</i><br>Year: 2023<br>Citations: 3	https://doi.org/10.5209/rced.80166
191	Tang (2023)	-0.5211	2.4375	6	39	45	23	2023	<b>Climate change education in China: a pioneering case of its implementation in tertiary education and its effects on students' beliefs and attitudes</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2023<br>Citations: 23	https://doi.org/10.1108/ijshe-05-2022-0151
192	Persson (2023)	-1.3023	2.1035	7	136	215	23	2023	<b>Educating the educators to be a driving force in higher education towards sustainable development</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2023<br>Citations: 23	https://doi.org/10.1108/ijshe-10-2022-0332
193	Harjatanaya (2025)	-0.6116	2.3659	6	26	27	3	2025	<b>Education for sustainable development using participatory methodologies in Indonesian higher education: the case of Satya Terra Bhinneka University</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2025<br>Citations: 3	https://doi.org/10.1108/ijshe-09-2024-0657
194	Di Giulio (2017)	-1.2764	2.2297	7	136	210	66	2017	<b>Enabling university educators to equip students with inter- and transdisciplinary competencies</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2017<br>Citations: 66	https://doi.org/10.1108/ijshe-02-2016-0030
195	Yaqzan (2025)	-0.3442	2.3402	6	39	43	0	2025	<b>Entrepreneurship education for climate action: the role of universities in developing NetZero startups</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1108/ijshe-04-2025-0296
196	Ely (2018)	-1.2399	2.2332	7	155	220	37	2018	<b>Experiential learning in 'innovation for sustainability': An evaluation of teaching and learning activities (TLAs) in an international masters course</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2018<br>Citations: 37	https://doi.org/10.1108/ijshe-08-2017-0141
197	Nousheen (2024)	-2.554	-0.8385	11	37	41	17	2024	<b>Exploring pre-service teachers' self-efficacy, content knowledge, and pedagogical knowledge concerning education for sustainable development</b><br><i>Environmental Education Research</i><br>Year: 2024<br>Citations: 17	https://doi.org/10.1080/13504622.2022.2128055
198	Adilov (2025)	-0.3552	-2.4236	14	0	0	0	2025	<b>Exploring Virtual Reality and Digital Twin Technologies for Sustainable Construction Training in Higher Education</b><br><i>E3S Web of Conferences</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1051/e3sconf/202568000131
199	Cicmil (2017)	-2.1586	-0.908	11	36	40	64	2017	<b>Insights into responsible education for sustainable development: The case of UWE, Bristol</b><br><i>International Journal of Management Education</i><br>Year: 2017<br>Citations: 64	https://doi.org/10.1016/j.ijme.2017.03.002
200	De Lemos Esteves (2026)	0.3572	2.4797	5	153	213	0	2026	<b>Raising Awareness on Sustainability Through Digital Learning: An Institutional SPOC for All Newly Admitted Students, Moving Towards a MOOC Perspective</b><br><i>Lecture Notes in Computer Science</i><br>Year: 2026<br>Citations: 0	https://doi.org/10.1007/978-3-032-00056-9_16
201	Du (2020)	0.4106	-2.4349	15	0	0	3	2020	<b>Research on the Curriculum Development of Education for Sustainable Development(ESD) from the Perspective of VR / AR assisted instruction - - Take Guangdong Business and Technology University as an Example</b><br><i>IOP Conference Series: Earth and Environmental Science</i><br>Year: 2020<br>Citations: 3	https://doi.org/10.1088/1755-1315/576/1/012019
202	Santiani (2024)	-0.4418	2.6188	6	4	5	11	2024	<b>Science interdisciplinary learning approach: a study interdisciplinary thinking skills and literacy environment</b><br><i>Journal of Education and Learning (EduLearn)</i><br>Year: 2024<br>Citations: 11	https://doi.org/10.11591/edulearn.v18i4.21416
203	Brassler (2024)	-1.3555	2.2003	7	79	100	9	2024	<b>Students’ Digital Competence Development in the Production of Open Educational Resources in Education for Sustainable Development</b><br><i>Sustainability (Switzerland)</i><br>Year: 2024<br>Citations: 9	https://doi.org/10.3390/su16041674
204	Garcia-Saravia Ortiz-De-Montellano (2023)	-2.546	-0.7994	11	36	37	8	2023	<b>The CIRCULAR pathway: a new educational methodology for exploratory circular value chain redesign</b><br><i>Frontiers in Sustainability</i><br>Year: 2023<br>Citations: 8	https://doi.org/10.3389/frsus.2023.1197659
205	Habash (2024)	-0.4674	2.7121	6	12	12	11	2024	<b>Two-Eyed Seeing: An ethical space of engagement to shape engineering and computing education for sustainable development</b><br><i>Sustainable Horizons</i><br>Year: 2024<br>Citations: 11	https://doi.org/10.1016/j.horiz.2024.100118
206	Winfield (2019)	-2.2558	-0.6002	11	15	15	34	2019	<b>“Future-proof your Degree”: Embedding sustainability and employability at Nottingham Business School (NBS)</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2019<br>Citations: 34	https://doi.org/10.1108/ijshe-10-2018-0196
207	Cebrián (2017)	-2.3494	-0.7874	11	115	230	39	2017	<b>A collaborative action research project towards embedding ESD within the higher education curriculum</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2017<br>Citations: 39	https://doi.org/10.1108/ijshe-02-2016-0038
208	Martínez Agut (2025)	-1.2517	2.1345	7	180	349	0	2025	<b>Assessment of GreenComp learning in the training of education professionals</b><br><i>Frontiers in Education</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.3389/feduc.2025.1608850
209	Kopnina (2025)	-0.3452	2.5544	6	32	33	0	2025	<b>Critical Thinking in Sustainable Business: Examining Pragmatic and Ethical Issues for Supporting Biodiversity (Eco-centrism) in Business Education</b><br><i>Practices, Perceptions and Prospects for Climate Change Education in Africa</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1007/978-3-031-84081-4_12
210	Tseng (2025)	-0.6138	2.4766	6	52	65	0	2025	<b>Development and validation of the self-perceived climate action competence scale</b><br><i>Environmental Education Research</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1080/13504622.2025.2551818
211	Skliar (2025)	-2.3698	-0.734	11	69	80	1	2025	<b>Double degree programs and education for sustainable development implementation Experience of Ukrainian and UK universities cooperation in wartime</b><br><i>Problems and Perspectives in Management</i><br>Year: 2025<br>Citations: 1	https://doi.org/10.21511/ppm.23(2-si).2025.07
212	Panakaje (2024)	-0.4327	2.4479	6	107	156	0	2024	<b>Empowering sustainability practice via sustainability literacy: a mediated model</b><br><i>Journal of Applied Research in Higher Education</i><br>Year: 2024<br>Citations: 0	https://doi.org/10.1108/jarhe-06-2024-0310
213	Araneo (2024)	-1.2747	2.0929	7	154	228	18	2024	<b>Exploring education for sustainable development (ESD) course content in higher education; a multiple case study including what students say they like</b><br><i>Environmental Education Research</i><br>Year: 2024<br>Citations: 18	https://doi.org/10.1080/13504622.2023.2280438
214	Fiselier (2018)	-2.2986	-0.8197	11	113	202	53	2018	<b>Exploring the current position of ESD in UK higher education institutions</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2018<br>Citations: 53	https://doi.org/10.1108/ijshe-06-2017-0084
215	Pujun (2025)	0.4863	2.4364	5	166	217	6	2025	<b>Green Skills in Logistics Vocational Education: A Comparative Study of Curriculum Integration in China and Germany</b><br><i>International Journal of Training and Development</i><br>Year: 2025<br>Citations: 6	https://doi.org/10.1111/ijtd.12348
216	Vaniev (2025)	0.4067	2.4337	5	139	203	2	2025	<b>Mapping pedagogies of education for sustainable development in Scottish higher education institutions</b><br><i>Journal of Adult and Continuing Education</i><br>Year: 2025<br>Citations: 2	https://doi.org/10.1177/14779714241260528
217	Schlieszus (2024)	0.2693	2.341	5	22	23	2	2024	<b>Navigating role conflicts and responsibilities in higher education for sustainable development. Insights from German university teachers</b><br><i>GAIA - Ecological Perspectives for Science and Society</i><br>Year: 2024<br>Citations: 2	https://doi.org/10.14512/gaia.33.4.7
218	Alshawi (2023)	-0.3799	2.3374	6	64	73	4	2023	<b>Skill components of higher education in the era of sustainable development: an analytical study among university students in Qatar</b><br><i>Frontiers in Education</i><br>Year: 2023<br>Citations: 4	https://doi.org/10.3389/feduc.2023.1141306
219	Hensley (2025)	-1.3012	2.1739	7	170	315	3	2025	<b>Student-led discussions for sustainability education: an autoethnographic exploration</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2025<br>Citations: 3	https://doi.org/10.1108/ijshe-07-2023-0295
220	Nousheen (2025)	-2.4531	-0.775	11	115	173	0	2025	<b>Teaching Styles for Sustainability Education (TSSE): Scale Development and Validation</b><br><i>European Journal of Education</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1111/ejed.70264
221	Builes Vélez (2024)	-1.2256	2.1982	7	188	379	6	2024	<b>The significance of sustainability in higher education: a view to the curricular proposal at a Colombian University</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2024<br>Citations: 6	https://doi.org/10.1108/ijshe-09-2023-0423
222	Rodríguez-Zurita (2025)	0.3644	2.4235	5	95	119	2	2025	<b>An institutional framework for education for sustainable development through service-learning in universities</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2025<br>Citations: 2	https://doi.org/10.1108/ijshe-07-2024-0452
223	Dalelo (2025)	0.4251	2.4299	5	165	221	0	2025	<b>Assessing the integration of sustainable development goals into core operations of Wolaita Sodo University from a holistic institutional perspective</b><br><i>Discover Sustainability</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1007/s43621-025-02350-y
224	Ferrari (2025)	-0.6957	2.4545	6	28	36	0	2025	<b>Can Climate Anxiety and Awareness Drive Academic Behaviour in Higher Education?</b><br><i>World Sustainability Series</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1007/978-3-031-86985-3_4
225	Nousheen (2022)	-2.4312	-0.8686	11	138	208	32	2022	<b>Education for sustainable development amidst COVID-19 pandemic: role of sustainability pedagogies in developing students’ sustainability consciousness</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2022<br>Citations: 32	https://doi.org/10.1108/ijshe-04-2021-0154
226	Venezia (2022)	-2.2745	-1.0367	11	16	19	2	2022	<b>EffSET: a Self-Evaluation Tool to Assess the Effectiveness of Education for Sustainable Development</b><br><i>EUROPEAN JOURNAL OF SUSTAINABLE DEVELOPMENT</i><br>Year: 2022<br>Citations: 2	https://doi.org/10.14207/ejsd.2022.v11n4p197
227	Zhou (2025)	-2.2741	-0.9089	11	85	103	6	2025	<b>How UK universities approach sustainability: A timely review</b><br><i>Journal of Adult and Continuing Education</i><br>Year: 2025<br>Citations: 6	https://doi.org/10.1177/14779714241240985
228	Barimo (2026)	-2.3254	-0.7781	11	121	162	0	2026	<b>Integrating Sustainability Across University Curricula: Creating a Dynamic Pan-Disciplinary Framework and Open-Source Materials</b><br><i>World Sustainability Series</i><br>Year: 2026<br>Citations: 0	https://doi.org/10.1007/978-3-032-00361-4_56
229	Gwilliam (2023)	0.3367	2.4953	5	79	93	4	2023	<b>Seeing the wood for the trees: a heuristic framework to enable the integration of sustainability education in higher education settings</b><br><i>Journal of Integrative Environmental Sciences</i><br>Year: 2023<br>Citations: 4	https://doi.org/10.1080/1943815x.2023.2250420
230	Martín-Sánchez (2022)	-1.2733	2.241	7	132	192	55	2022	<b>Service Learning as an Education for Sustainable Development (ESD) Teaching Strategy: Design, Implementation, and Evaluation in a STEM University Course</b><br><i>SUSTAINABILITY</i><br>Year: 2022<br>Citations: 55	https://doi.org/10.3390/su14126965
231	Pennell (2024)	-2.4029	-0.8908	11	105	141	5	2024	<b>The impact of multidisciplinary program requirements on student attitudes toward sustainability and education for sustainability</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2024<br>Citations: 5	https://doi.org/10.1108/ijshe-06-2022-0199
232	Stewart (2024)	-2.3058	-0.757	11	102	119	11	2024	<b>Transformative sustainability education in accounting: effects on male and female students' attitudes toward sustainable development</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2024<br>Citations: 11	https://doi.org/10.1108/ijshe-06-2023-0235
233	Trad (2019)	-1.1931	2.1727	7	195	389	28	2019	<b>A framework for mapping sustainability within tertiary curriculum</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2019<br>Citations: 28	https://doi.org/10.1108/ijshe-09-2018-0151
234	El Ouali (2025)	-1.2653	2.1881	7	171	277	0	2025	<b>Beyond cognitive learning, toward transformation in higher education: lessons from Climate Fresk in sustainability education</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1108/ijshe-05-2025-0443
235	Amundrud (2026)	0.4407	2.5354	5	169	229	0	2026	<b>Design thinking as an approach to teaching sustainability in higher education: fostering interdisciplinary dialogue and co-creation</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2026<br>Citations: 0	https://doi.org/10.1108/ijshe-07-2025-0751
236	Scherak (2020)	-1.2768	2.1787	7	192	375	68	2020	<b>Developing ESD Competences in Higher Education Institutions-Staff Training at the University of Vechta</b><br><i>Sustainability (Switzerland)</i><br>Year: 2020<br>Citations: 68	https://doi.org/10.3390/su122410336
237	Shrestha (2025)	-2.3822	-0.9587	11	52	68	2	2025	<b>Education for sustainable development in Nepal: assessment of higher education institutions' stakeholder perspectives</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2025<br>Citations: 2	https://doi.org/10.1108/ijshe-05-2024-0303
238	Abdildauly (2025)	1.2268	-2.1883	16	0	0	1	2025	<b>Education for sustainable development: Comparative analysis of internship programs in preparing biology teachers</b><br><i>IOP Conference Series: Earth and Environmental Science</i><br>Year: 2025<br>Citations: 1	https://doi.org/10.1088/1755-1315/1544/1/012015
239	Moosavi (2024)	-0.3456	2.5865	6	53	60	28	2024	<b>Embedding Sustainability in Interdisciplinary Pedagogy for Planning and Design Studios</b><br><i>Journal of Planning Education and Research</i><br>Year: 2024<br>Citations: 28	https://doi.org/10.1177/0739456x211003639
240	Álvarez-Vanegas (2025)	0.3953	2.449	5	164	272	0	2025	<b>Empowering university teachers for education for sustainable development: the impact of a massive open online course</b><br><i>Environmental Education Research</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1080/13504622.2025.2585868
241	Cederqvist (2025)	-2.4891	-0.9792	11	46	51	1	2025	<b>Environmental citizenship among Swedish higher education students: generational differences in perspectives on sustainability and environmental awareness</b><br><i>Journal of Environmental Studies and Sciences</i><br>Year: 2025<br>Citations: 1	https://doi.org/10.1007/s13412-025-01079-4
